Points ,Time s,7270: Instrument 0 :S/N 10105200: Osc Frequency Hz,7270: Instrument 0 :S/N 10105200: Osc Amplitude V, ,7270: Instrument 0 :S/N 10105200: X (volts/amps) V,7270: Instrument 0 :S/N 10105200: Y (volts/amps) V, , , , , , 
280,140.000000,2.948400e+004,1.000000e-001,,-7.770000e-004,-1.046300e-002,,,,,,,
281,140.501000,2.948430e+004,1.000000e-001,,-7.370000e-004,-1.046100e-002,,,,,,,
282,141.000000,2.948460e+004,1.000000e-001,,-6.980000e-004,-1.045400e-002,,,,,,,
283,141.500000,2.948490e+004,1.000000e-001,,-6.530000e-004,-1.044300e-002,,,,,,,
284,142.000000,2.948520e+004,1.000000e-001,,-6.160000e-004,-1.042800e-002,,,,,,,
285,142.500000,2.948550e+004,1.000000e-001,,-5.750000e-004,-1.041300e-002,,,,,,,
286,143.000000,2.948580e+004,1.000000e-001,,-5.300000e-004,-1.039100e-002,,,,,,,
287,143.500000,2.948610e+004,1.000000e-001,,-4.860000e-004,-1.036900e-002,,,,,,,
288,144.000000,2.948640e+004,1.000000e-001,,-4.430000e-004,-1.033800e-002,,,,,,,
289,144.500000,2.948670e+004,1.000000e-001,,-3.990000e-004,-1.030400e-002,,,,,,,
290,145.000000,2.948700e+004,1.000000e-001,,-3.600000e-004,-1.026500e-002,,,,,,,
291,145.500000,2.948730e+004,1.000000e-001,,-3.200000e-004,-1.022500e-002,,,,,,,
292,146.000000,2.948760e+004,1.000000e-001,,-2.870000e-004,-1.017800e-002,,,,,,,
293,146.500000,2.948790e+004,1.000000e-001,,-2.550000e-004,-1.013000e-002,,,,,,,
294,147.001000,2.948820e+004,1.000000e-001,,-2.260000e-004,-1.007700e-002,,,,,,,
295,147.500000,2.948850e+004,1.000000e-001,,-2.050000e-004,-1.002100e-002,,,,,,,
296,148.000000,2.948880e+004,1.000000e-001,,-1.880000e-004,-9.963000e-003,,,,,,,
297,148.500000,2.948910e+004,1.000000e-001,,-1.720000e-004,-9.907000e-003,,,,,,,
298,149.000000,2.948940e+004,1.000000e-001,,-1.660000e-004,-9.845000e-003,,,,,,,
299,149.500000,2.948970e+004,1.000000e-001,,-1.610000e-004,-9.786000e-003,,,,,,,
300,150.000000,2.949000e+004,1.000000e-001,,-1.680000e-004,-9.725000e-003,,,,,,,
301,150.501000,2.949030e+004,1.000000e-001,,-1.750000e-004,-9.666000e-003,,,,,,,
302,151.000000,2.949060e+004,1.000000e-001,,-1.890000e-004,-9.610000e-003,,,,,,,
303,151.500000,2.949090e+004,1.000000e-001,,-2.030000e-004,-9.556000e-003,,,,,,,
304,152.000000,2.949120e+004,1.000000e-001,,-2.260000e-004,-9.503000e-003,,,,,,,
305,152.500000,2.949150e+004,1.000000e-001,,-2.510000e-004,-9.457000e-003,,,,,,,
306,153.000000,2.949180e+004,1.000000e-001,,-2.820000e-004,-9.412000e-003,,,,,,,
307,153.501000,2.949210e+004,1.000000e-001,,-3.100000e-004,-9.370000e-003,,,,,,,
308,154.000000,2.949240e+004,1.000000e-001,,-3.420000e-004,-9.335000e-003,,,,,,,
309,154.500000,2.949270e+004,1.000000e-001,,-3.790000e-004,-9.301000e-003,,,,,,,
310,155.000000,2.949300e+004,1.000000e-001,,-4.100000e-004,-9.273000e-003,,,,,,,
311,155.500000,2.949330e+004,1.000000e-001,,-4.440000e-004,-9.244000e-003,,,,,,,
312,156.001000,2.949360e+004,1.000000e-001,,-4.820000e-004,-9.220000e-003,,,,,,,
313,156.500000,2.949390e+004,1.000000e-001,,-5.160000e-004,-9.199000e-003,,,,,,,
314,157.000000,2.949420e+004,1.000000e-001,,-5.510000e-004,-9.182000e-003,,,,,,,
315,157.500000,2.949450e+004,1.000000e-001,,-5.850000e-004,-9.167000e-003,,,,,,,
316,158.000000,2.949480e+004,1.000000e-001,,-6.170000e-004,-9.155000e-003,,,,,,,
317,158.500000,2.949510e+004,1.000000e-001,,-6.540000e-004,-9.148000e-003,,,,,,,
318,159.000000,2.949540e+004,1.000000e-001,,-6.860000e-004,-9.137000e-003,,,,,,,
319,159.500000,2.949570e+004,1.000000e-001,,-7.150000e-004,-9.129000e-003,,,,,,,
320,160.000000,2.949600e+004,1.000000e-001,,-7.450000e-004,-9.125000e-003,,,,,,,
321,160.500000,2.949630e+004,1.000000e-001,,-7.730000e-004,-9.122000e-003,,,,,,,
322,161.000000,2.949660e+004,1.000000e-001,,-7.980000e-004,-9.120000e-003,,,,,,,
323,161.500000,2.949690e+004,1.000000e-001,,-8.240000e-004,-9.119000e-003,,,,,,,
324,162.000000,2.949720e+004,1.000000e-001,,-8.510000e-004,-9.116000e-003,,,,,,,
325,162.500000,2.949750e+004,1.000000e-001,,-8.750000e-004,-9.120000e-003,,,,,,,
326,163.000000,2.949780e+004,1.000000e-001,,-8.970000e-004,-9.124000e-003,,,,,,,
327,163.500000,2.949810e+004,1.000000e-001,,-9.170000e-004,-9.123000e-003,,,,,,,
328,164.000000,2.949840e+004,1.000000e-001,,-9.370000e-004,-9.127000e-003,,,,,,,
329,164.500000,2.949870e+004,1.000000e-001,,-9.560000e-004,-9.130000e-003,,,,,,,
330,165.000000,2.949900e+004,1.000000e-001,,-9.740000e-004,-9.134000e-003,,,,,,,
331,165.500000,2.949930e+004,1.000000e-001,,-9.940000e-004,-9.137000e-003,,,,,,,
332,166.000000,2.949960e+004,1.000000e-001,,-1.008000e-003,-9.139000e-003,,,,,,,
333,166.500000,2.949990e+004,1.000000e-001,,-1.025000e-003,-9.146000e-003,,,,,,,
334,167.001000,2.950020e+004,1.000000e-001,,-1.038000e-003,-9.154000e-003,,,,,,,
335,167.500000,2.950050e+004,1.000000e-001,,-1.059000e-003,-9.155000e-003,,,,,,,
336,168.000000,2.950080e+004,1.000000e-001,,-1.069000e-003,-9.164000e-003,,,,,,,
337,168.500000,2.950110e+004,1.000000e-001,,-1.085000e-003,-9.168000e-003,,,,,,,
338,169.000000,2.950140e+004,1.000000e-001,,-1.098000e-003,-9.170000e-003,,,,,,,
339,169.500000,2.950170e+004,1.000000e-001,,-1.109000e-003,-9.178000e-003,,,,,,,
340,170.000000,2.950200e+004,1.000000e-001,,-1.119000e-003,-9.182000e-003,,,,,,,
341,170.500000,2.950230e+004,1.000000e-001,,-1.134000e-003,-9.186000e-003,,,,,,,
342,171.000000,2.950260e+004,1.000000e-001,,-1.141000e-003,-9.195000e-003,,,,,,,
343,171.500000,2.950290e+004,1.000000e-001,,-1.152000e-003,-9.200000e-003,,,,,,,
344,172.000000,2.950320e+004,1.000000e-001,,-1.165000e-003,-9.208000e-003,,,,,,,
345,172.500000,2.950350e+004,1.000000e-001,,-1.170000e-003,-9.208000e-003,,,,,,,
346,173.000000,2.950380e+004,1.000000e-001,,-1.180000e-003,-9.215000e-003,,,,,,,
347,173.500000,2.950410e+004,1.000000e-001,,-1.190000e-003,-9.221000e-003,,,,,,,
348,174.000000,2.950440e+004,1.000000e-001,,-1.194000e-003,-9.226000e-003,,,,,,,
349,174.500000,2.950470e+004,1.000000e-001,,-1.201000e-003,-9.230000e-003,,,,,,,
350,175.000000,2.950500e+004,1.000000e-001,,-1.216000e-003,-9.235000e-003,,,,,,,
351,175.500000,2.950530e+004,1.000000e-001,,-1.221000e-003,-9.242000e-003,,,,,,,
352,176.000000,2.950560e+004,1.000000e-001,,-1.228000e-003,-9.243000e-003,,,,,,,
353,176.500000,2.950590e+004,1.000000e-001,,-1.233000e-003,-9.250000e-003,,,,,,,
354,177.000000,2.950620e+004,1.000000e-001,,-1.240000e-003,-9.254000e-003,,,,,,,
355,177.500000,2.950650e+004,1.000000e-001,,-1.249000e-003,-9.260000e-003,,,,,,,
356,178.000000,2.950680e+004,1.000000e-001,,-1.253000e-003,-9.265000e-003,,,,,,,
357,178.500000,2.950710e+004,1.000000e-001,,-1.259000e-003,-9.268000e-003,,,,,,,
358,179.000000,2.950740e+004,1.000000e-001,,-1.266000e-003,-9.271000e-003,,,,,,,
359,179.500000,2.950770e+004,1.000000e-001,,-1.271000e-003,-9.277000e-003,,,,,,,
360,180.000000,2.950800e+004,1.000000e-001,,-1.274000e-003,-9.283000e-003,,,,,,,
361,180.500000,2.950830e+004,1.000000e-001,,-1.281000e-003,-9.286000e-003,,,,,,,
362,181.000000,2.950860e+004,1.000000e-001,,-1.283000e-003,-9.292000e-003,,,,,,,
363,181.500000,2.950890e+004,1.000000e-001,,-1.287000e-003,-9.293000e-003,,,,,,,
364,182.000000,2.950920e+004,1.000000e-001,,-1.295000e-003,-9.299000e-003,,,,,,,
365,182.500000,2.950950e+004,1.000000e-001,,-1.298000e-003,-9.302000e-003,,,,,,,
366,183.000000,2.950980e+004,1.000000e-001,,-1.304000e-003,-9.306000e-003,,,,,,,
367,183.500000,2.951010e+004,1.000000e-001,,-1.307000e-003,-9.310000e-003,,,,,,,
368,184.000000,2.951040e+004,1.000000e-001,,-1.311000e-003,-9.314000e-003,,,,,,,
369,184.500000,2.951070e+004,1.000000e-001,,-1.316000e-003,-9.315000e-003,,,,,,,
370,185.000000,2.951100e+004,1.000000e-001,,-1.314000e-003,-9.321000e-003,,,,,,,
371,185.500000,2.951130e+004,1.000000e-001,,-1.322000e-003,-9.325000e-003,,,,,,,
372,186.000000,2.951160e+004,1.000000e-001,,-1.322000e-003,-9.330000e-003,,,,,,,
373,186.500000,2.951190e+004,1.000000e-001,,-1.326000e-003,-9.333000e-003,,,,,,,
374,187.001000,2.951220e+004,1.000000e-001,,-1.329000e-003,-9.336000e-003,,,,,,,
375,187.500000,2.951250e+004,1.000000e-001,,-1.329000e-003,-9.340000e-003,,,,,,,
376,188.000000,2.951280e+004,1.000000e-001,,-1.336000e-003,-9.343000e-003,,,,,,,
377,188.500000,2.951310e+004,1.000000e-001,,-1.339000e-003,-9.348000e-003,,,,,,,
378,189.000000,2.951340e+004,1.000000e-001,,-1.340000e-003,-9.349000e-003,,,,,,,
379,189.500000,2.951370e+004,1.000000e-001,,-1.340000e-003,-9.352000e-003,,,,,,,
380,190.000000,2.951400e+004,1.000000e-001,,-1.343000e-003,-9.354000e-003,,,,,,,
381,190.500000,2.951430e+004,1.000000e-001,,-1.350000e-003,-9.359000e-003,,,,,,,
382,191.000000,2.951460e+004,1.000000e-001,,-1.351000e-003,-9.357000e-003,,,,,,,
383,191.501000,2.951490e+004,1.000000e-001,,-1.351000e-003,-9.361000e-003,,,,,,,
384,192.000000,2.951520e+004,1.000000e-001,,-1.363000e-003,-9.365000e-003,,,,,,,
385,192.500000,2.951550e+004,1.000000e-001,,-1.364000e-003,-9.369000e-003,,,,,,,
386,193.000000,2.951580e+004,1.000000e-001,,-1.366000e-003,-9.373000e-003,,,,,,,
387,193.500000,2.951610e+004,1.000000e-001,,-1.366000e-003,-9.377000e-003,,,,,,,
388,194.000000,2.951640e+004,1.000000e-001,,-1.368000e-003,-9.376000e-003,,,,,,,
389,194.500000,2.951670e+004,1.000000e-001,,-1.370000e-003,-9.379000e-003,,,,,,,
390,195.000000,2.951700e+004,1.000000e-001,,-1.372000e-003,-9.383000e-003,,,,,,,
391,195.500000,2.951730e+004,1.000000e-001,,-1.374000e-003,-9.384000e-003,,,,,,,
392,196.000000,2.951760e+004,1.000000e-001,,-1.375000e-003,-9.387000e-003,,,,,,,
393,196.500000,2.951790e+004,1.000000e-001,,-1.379000e-003,-9.390000e-003,,,,,,,
394,197.000000,2.951820e+004,1.000000e-001,,-1.381000e-003,-9.395000e-003,,,,,,,
395,197.500000,2.951850e+004,1.000000e-001,,-1.384000e-003,-9.394000e-003,,,,,,,
396,198.000000,2.951880e+004,1.000000e-001,,-1.383000e-003,-9.396000e-003,,,,,,,
397,198.500000,2.951910e+004,1.000000e-001,,-1.385000e-003,-9.397000e-003,,,,,,,
398,199.000000,2.951940e+004,1.000000e-001,,-1.385000e-003,-9.399000e-003,,,,,,,
399,199.500000,2.951970e+004,1.000000e-001,,-1.387000e-003,-9.405000e-003,,,,,,,
400,200.000000,2.952000e+004,1.000000e-001,,-1.387000e-003,-9.407000e-003,,,,,,,
401,200.500000,2.952030e+004,1.000000e-001,,-1.389000e-003,-9.408000e-003,,,,,,,
402,201.000000,2.952060e+004,1.000000e-001,,-1.392000e-003,-9.414000e-003,,,,,,,
403,201.500000,2.952090e+004,1.000000e-001,,-1.395000e-003,-9.412000e-003,,,,,,,
404,202.000000,2.952120e+004,1.000000e-001,,-1.394000e-003,-9.413000e-003,,,,,,,
405,202.500000,2.952150e+004,1.000000e-001,,-1.399000e-003,-9.416000e-003,,,,,,,
406,203.001000,2.952180e+004,1.000000e-001,,-1.395000e-003,-9.420000e-003,,,,,,,
407,203.501000,2.952210e+004,1.000000e-001,,-1.396000e-003,-9.420000e-003,,,,,,,
408,204.000000,2.952240e+004,1.000000e-001,,-1.398000e-003,-9.421000e-003,,,,,,,
409,204.500000,2.952270e+004,1.000000e-001,,-1.401000e-003,-9.423000e-003,,,,,,,
410,205.000000,2.952300e+004,1.000000e-001,,-1.403000e-003,-9.430000e-003,,,,,,,
411,205.500000,2.952330e+004,1.000000e-001,,-1.403000e-003,-9.428000e-003,,,,,,,
412,206.000000,2.952360e+004,1.000000e-001,,-1.405000e-003,-9.433000e-003,,,,,,,
413,206.500000,2.952390e+004,1.000000e-001,,-1.404000e-003,-9.434000e-003,,,,,,,
414,207.000000,2.952420e+004,1.000000e-001,,-1.406000e-003,-9.435000e-003,,,,,,,
415,207.500000,2.952450e+004,1.000000e-001,,-1.406000e-003,-9.437000e-003,,,,,,,
416,208.000000,2.952480e+004,1.000000e-001,,-1.409000e-003,-9.439000e-003,,,,,,,
417,208.500000,2.952510e+004,1.000000e-001,,-1.413000e-003,-9.436000e-003,,,,,,,
418,209.000000,2.952540e+004,1.000000e-001,,-1.413000e-003,-9.438000e-003,,,,,,,
419,209.500000,2.952570e+004,1.000000e-001,,-1.414000e-003,-9.440000e-003,,,,,,,
420,210.000000,2.952600e+004,1.000000e-001,,-1.415000e-003,-9.442000e-003,,,,,,,
421,210.500000,2.952630e+004,1.000000e-001,,-1.411000e-003,-9.448000e-003,,,,,,,
422,211.000000,2.952660e+004,1.000000e-001,,-1.416000e-003,-9.449000e-003,,,,,,,
423,211.500000,2.952690e+004,1.000000e-001,,-1.415000e-003,-9.448000e-003,,,,,,,
424,212.000000,2.952720e+004,1.000000e-001,,-1.417000e-003,-9.449000e-003,,,,,,,
425,212.500000,2.952750e+004,1.000000e-001,,-1.420000e-003,-9.453000e-003,,,,,,,
426,213.000000,2.952780e+004,1.000000e-001,,-1.417000e-003,-9.454000e-003,,,,,,,
427,213.500000,2.952810e+004,1.000000e-001,,-1.420000e-003,-9.452000e-003,,,,,,,
428,214.000000,2.952840e+004,1.000000e-001,,-1.420000e-003,-9.456000e-003,,,,,,,
429,214.500000,2.952870e+004,1.000000e-001,,-1.421000e-003,-9.456000e-003,,,,,,,
430,215.000000,2.952900e+004,1.000000e-001,,-1.424000e-003,-9.455000e-003,,,,,,,
431,215.500000,2.952930e+004,1.000000e-001,,-1.422000e-003,-9.460000e-003,,,,,,,
432,216.000000,2.952960e+004,1.000000e-001,,-1.427000e-003,-9.461000e-003,,,,,,,
433,216.500000,2.952990e+004,1.000000e-001,,-1.425000e-003,-9.463000e-003,,,,,,,
434,217.000000,2.953020e+004,1.000000e-001,,-1.421000e-003,-9.468000e-003,,,,,,,
435,217.501000,2.953050e+004,1.000000e-001,,-1.424000e-003,-9.466000e-003,,,,,,,
436,218.000000,2.953080e+004,1.000000e-001,,-1.426000e-003,-9.469000e-003,,,,,,,
437,218.500000,2.953110e+004,1.000000e-001,,-1.425000e-003,-9.468000e-003,,,,,,,
438,219.000000,2.953140e+004,1.000000e-001,,-1.427000e-003,-9.469000e-003,,,,,,,
439,219.500000,2.953170e+004,1.000000e-001,,-1.427000e-003,-9.472000e-003,,,,,,,
440,220.000000,2.953200e+004,1.000000e-001,,-1.428000e-003,-9.474000e-003,,,,,,,
441,220.500000,2.953230e+004,1.000000e-001,,-1.428000e-003,-9.472000e-003,,,,,,,
442,221.000000,2.953260e+004,1.000000e-001,,-1.427000e-003,-9.474000e-003,,,,,,,
443,221.500000,2.953290e+004,1.000000e-001,,-1.428000e-003,-9.474000e-003,,,,,,,
444,222.001000,2.953320e+004,1.000000e-001,,-1.429000e-003,-9.479000e-003,,,,,,,
445,222.500000,2.953350e+004,1.000000e-001,,-1.432000e-003,-9.479000e-003,,,,,,,
446,223.000000,2.953380e+004,1.000000e-001,,-1.433000e-003,-9.479000e-003,,,,,,,
447,223.500000,2.953410e+004,1.000000e-001,,-1.431000e-003,-9.477000e-003,,,,,,,
448,224.000000,2.953440e+004,1.000000e-001,,-1.432000e-003,-9.482000e-003,,,,,,,
449,224.500000,2.953470e+004,1.000000e-001,,-1.434000e-003,-9.481000e-003,,,,,,,
450,225.000000,2.953500e+004,1.000000e-001,,-1.436000e-003,-9.481000e-003,,,,,,,
451,225.500000,2.953530e+004,1.000000e-001,,-1.434000e-003,-9.484000e-003,,,,,,,
452,226.001000,2.953560e+004,1.000000e-001,,-1.438000e-003,-9.484000e-003,,,,,,,
453,226.500000,2.953590e+004,1.000000e-001,,-1.439000e-003,-9.486000e-003,,,,,,,
454,227.001000,2.953620e+004,1.000000e-001,,-1.439000e-003,-9.489000e-003,,,,,,,
455,227.500000,2.953650e+004,1.000000e-001,,-1.437000e-003,-9.488000e-003,,,,,,,
456,228.000000,2.953680e+004,1.000000e-001,,-1.442000e-003,-9.488000e-003,,,,,,,
457,228.501000,2.953710e+004,1.000000e-001,,-1.441000e-003,-9.492000e-003,,,,,,,
458,229.001000,2.953740e+004,1.000000e-001,,-1.440000e-003,-9.490000e-003,,,,,,,
459,229.500000,2.953770e+004,1.000000e-001,,-1.438000e-003,-9.491000e-003,,,,,,,
460,230.000000,2.953800e+004,1.000000e-001,,-1.438000e-003,-9.493000e-003,,,,,,,
461,230.500000,2.953830e+004,1.000000e-001,,-1.442000e-003,-9.491000e-003,,,,,,,
462,231.000000,2.953860e+004,1.000000e-001,,-1.444000e-003,-9.495000e-003,,,,,,,
463,231.500000,2.953890e+004,1.000000e-001,,-1.443000e-003,-9.496000e-003,,,,,,,
464,232.001000,2.953920e+004,1.000000e-001,,-1.444000e-003,-9.495000e-003,,,,,,,
465,232.501000,2.953950e+004,1.000000e-001,,-1.444000e-003,-9.500000e-003,,,,,,,
466,233.000000,2.953980e+004,1.000000e-001,,-1.443000e-003,-9.498000e-003,,,,,,,
467,233.500000,2.954010e+004,1.000000e-001,,-1.445000e-003,-9.499000e-003,,,,,,,
468,234.000000,2.954040e+004,1.000000e-001,,-1.445000e-003,-9.498000e-003,,,,,,,
469,234.500000,2.954070e+004,1.000000e-001,,-1.444000e-003,-9.497000e-003,,,,,,,
470,235.000000,2.954100e+004,1.000000e-001,,-1.444000e-003,-9.501000e-003,,,,,,,
471,235.500000,2.954130e+004,1.000000e-001,,-1.445000e-003,-9.505000e-003,,,,,,,
472,236.000000,2.954160e+004,1.000000e-001,,-1.446000e-003,-9.506000e-003,,,,,,,
473,236.500000,2.954190e+004,1.000000e-001,,-1.446000e-003,-9.508000e-003,,,,,,,
474,237.000000,2.954220e+004,1.000000e-001,,-1.445000e-003,-9.505000e-003,,,,,,,
475,237.501000,2.954250e+004,1.000000e-001,,-1.443000e-003,-9.507000e-003,,,,,,,
476,238.000000,2.954280e+004,1.000000e-001,,-1.446000e-003,-9.507000e-003,,,,,,,
477,238.500000,2.954310e+004,1.000000e-001,,-1.444000e-003,-9.510000e-003,,,,,,,
478,239.000000,2.954340e+004,1.000000e-001,,-1.446000e-003,-9.508000e-003,,,,,,,
479,239.500000,2.954370e+004,1.000000e-001,,-1.447000e-003,-9.508000e-003,,,,,,,
480,240.000000,2.954400e+004,1.000000e-001,,-1.446000e-003,-9.512000e-003,,,,,,,
481,240.500000,2.954430e+004,1.000000e-001,,-1.448000e-003,-9.513000e-003,,,,,,,
482,241.000000,2.954460e+004,1.000000e-001,,-1.450000e-003,-9.512000e-003,,,,,,,
483,241.500000,2.954490e+004,1.000000e-001,,-1.447000e-003,-9.512000e-003,,,,,,,
484,242.001000,2.954520e+004,1.000000e-001,,-1.455000e-003,-9.512000e-003,,,,,,,
485,242.500000,2.954550e+004,1.000000e-001,,-1.450000e-003,-9.513000e-003,,,,,,,
486,243.000000,2.954580e+004,1.000000e-001,,-1.452000e-003,-9.516000e-003,,,,,,,
487,243.500000,2.954610e+004,1.000000e-001,,-1.452000e-003,-9.515000e-003,,,,,,,
488,244.000000,2.954640e+004,1.000000e-001,,-1.455000e-003,-9.518000e-003,,,,,,,
489,244.500000,2.954670e+004,1.000000e-001,,-1.452000e-003,-9.517000e-003,,,,,,,
490,245.000000,2.954700e+004,1.000000e-001,,-1.453000e-003,-9.516000e-003,,,,,,,
491,245.500000,2.954730e+004,1.000000e-001,,-1.454000e-003,-9.516000e-003,,,,,,,
492,246.000000,2.954760e+004,1.000000e-001,,-1.453000e-003,-9.520000e-003,,,,,,,
493,246.501000,2.954790e+004,1.000000e-001,,-1.459000e-003,-9.520000e-003,,,,,,,
494,247.000000,2.954820e+004,1.000000e-001,,-1.455000e-003,-9.522000e-003,,,,,,,
495,247.500000,2.954850e+004,1.000000e-001,,-1.455000e-003,-9.522000e-003,,,,,,,
496,248.000000,2.954880e+004,1.000000e-001,,-1.452000e-003,-9.521000e-003,,,,,,,
497,248.500000,2.954910e+004,1.000000e-001,,-1.449000e-003,-9.522000e-003,,,,,,,
498,249.000000,2.954940e+004,1.000000e-001,,-1.454000e-003,-9.523000e-003,,,,,,,
499,249.500000,2.954970e+004,1.000000e-001,,-1.455000e-003,-9.523000e-003,,,,,,,
500,250.001000,2.955000e+004,1.000000e-001,,-1.451000e-003,-9.522000e-003,,,,,,,
